danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_popularity,artist_popularity,artist_followers,release_year,cluster,artist_genres,artist
1.6871818409996955,0.7629004803021778,1.542647056608652,1.2529796310998018,-0.982155752037243,-0.3821396614831562,-0.1624762335462685,-0.3338306257120403,-0.26697167744442546,1.436157087924829,-0.8400188579651419,-0.5097624850098802,-0.14053258391929405,-0.9795577095758007,-0.41991010973974147,0.4647463531187328,1,['cumbia villera'],Onda Sabanera
-0.17935745810486528,1.313340401942364,-0.36252750165891395,0.7482583453967097,-0.982155752037243,0.9125831701911825,-0.9026819237300049,-0.20831995739951603,-0.6143877948244375,0.13521329309757257,2.5295113875448023,0.6053753512859323,0.5161617334605847,0.49084824093372553,-0.07374937591613615,-0.5145505980646287,1,"['argentine rock', ' latin alternative', ' latin rock', ' rock en espanol', ' ska argentino']",Los Fabulosos Cadillacs
0.13577255343226802,0.32809919766203094,0.4539758804557572,0.36593863984357455,1.0140957764937388,0.15644813962117723,-0.9215448103867081,-0.3370097399703646,0.11851743910051932,1.1319363851344555,2.49220101740369,0.7106985648494737,-0.058445794246809187,-0.9795577095758007,-0.41991010973974147,0.4647463531187328,1,['cumbia villera'],Onda Sabanera
0.6630093035040113,-0.22696626953815677,-0.36252750165891395,-0.7931717232713955,1.0140957764937388,1.3772471554576664,0.6245614510954898,-0.3368748540130774,0.984678170102741,0.3633788201903527,-1.4366051187321447,-1.0928199039670816,-0.18157597875553647,-0.5785379048913845,-0.4062851256758734,1.0243446109377965,1,"['argentine rock', ' folclore santiagueno', ' folklore argentino', ' rock en espanol', ' rock nacional']",Raly Barrionuevo
-0.17935745810486528,-0.5600055498582691,0.9983114685322046,-0.2401418236108142,-0.982155752037243,0.5915425985525212,0.25380816163614917,-0.3369601705726336,-0.6443702816668221,-0.8174778551143878,-1.3269519772535927,0.009492282935106077,-0.715140111626688,-2.316290391857188,-0.4284405838233219,0.39479657089134984,0,['folklore argentino'],Rubén Patagonia
0.6690694960335717,0.6981428424621559,0.9983114685322046,0.025110995358221505,-0.982155752037243,0.0022641808736621758,-0.39013176216165313,-0.3369941542078088,-0.32408117619182475,0.37138462815852047,1.036993037857357,-1.01882468390033,0.1057277850981605,-0.24435473432103755,-0.3597509861125706,-0.16480168692771388,1,"['argentine rock', ' folclore salteno', ' folklore argentino']",Los Nocheros
1.008440277688946,0.8739135737422155,0.1818080864175335,1.5751358481046527,-0.982155752037243,0.785856628754869,0.7579025464273581,-0.3370097399703646,0.3041233100295667,1.2880496405137263,-1.0112116756338916,-1.0426073450275815,-0.427836347772991,-0.24435473432103755,-0.3597509861125706,0.2548970064365839,1,"['argentine rock', ' folclore salteno', ' folklore argentino']",Los Nocheros
1.7841449214726597,-1.082692198138446,1.2704792625704282,0.13269398226968523,-0.982155752037243,2.6656336600601898,1.6977946574251601,3.537982601885187,-0.8228374652524447,1.4481657998770807,0.5004968366793245,-1.2168294941306061,-1.207660849661597,-1.3137408801461474,-0.4239753821712399,0.18494722420920093,1,"['orquesta tipica', ' tango', ' vintage tango']",Juan D'Arienzo
1.2629683639304772,-1.8089028510586918,0.9983114685322046,-1.3589456131170812,-0.982155752037243,0.5598609631934428,1.9384590733899956,3.862090202433991,0.2612911859690175,0.6195646751717204,0.04314279899210758,-0.9393651143126746,-0.5099231374454758,-1.3805775142602168,-0.4226328397472162,-0.3746510336098628,0,"['latin classical', ' tango', ' vintage tango']",Osvaldo Pugliese
0.19031428619831042,-1.5359956630185996,0.4539758804557572,-0.9312810122541557,-0.982155752037243,-0.2786463193101666,1.3725724736888965,1.536141539671987,-0.9127849257795985,0.15122490903390803,0.5200321461149118,-0.148492537410206,-0.058445794246809187,-1.3137408801461474,-0.4239753821712399,-0.8642995092015435,0,"['orquesta tipica', ' tango', ' vintage tango']",Juan D'Arienzo
0.7660325765065352,-1.2307096560584962,0.4539758804557572,-1.5163190733098835,1.0140957764937388,0.09097275987908199,0.8392080923614237,2.999392030384969,-0.5192052969121054,0.19525685285883063,-0.799809254621575,-1.4357715399604087,-0.5920099271179606,-1.3137408801461474,-0.4239753821712399,-0.8642995092015435,0,"['orquesta tipica', ' tango', ' vintage tango']",Juan D'Arienzo
-0.19753803569354608,-1.5637489363786088,0.9983114685322046,-2.060161445162599,-0.982155752037243,0.027609489160925062,0.18225928121417106,-0.3370097399703646,-0.6924374431125497,-0.16100160172463385,-0.5418465289650763,-0.5501505398884802,0.1057277850981605,-0.8458844413476619,-0.4139848426032012,-1.2140484203384583,0,"['argentine rock', ' cantautor', ' rock en espanol', ' rock nacional', ' trova']",Juan Carlos Baglietto
1.0145004702185063,-0.9948068324984163,-1.4511986778118087,-0.8942345291579217,-0.982155752037243,-0.07799596203600315,1.9839901791130725,-0.3370097399703646,-0.6267615195530406,0.4634514197924495,0.8231400744953469,-1.2098362592515215,-1.2487042444978393,-1.5142507824883555,-0.4200717545461717,0.39479657089134984,0,"['chamame', ' folclore tucumano', ' folklore argentino', ' zamba']",Los Tucu Tucu
0.4448423724398417,-0.9624280135784056,0.4539758804557572,0.42224929414985013,-0.982155752037243,-0.6799470338584934,0.972549187693292,-0.3369048816290106,1.5129410335161841,0.5835385393149656,-0.009423060142873184,-0.5645050746402853,0.06468439026191808,-1.6479240507164943,-0.4274794853623851,0.11499744198181798,1,"['chamame', ' folklore argentino']",Los Cuatro De Cordoba
